operacao,p,q,custo_i,total_acessos,custo_medio
745,430,405,17,8133,10.916778523489933
746,241,266,79,8212,11.00804289544236
747,396,421,23,8235,11.024096385542169
748,317,318,65,8300,11.096256684491978
749,139,164,68,8368,11.17222963951936
750,310,285,38,8406,11.208
751,478,477,84,8490,11.304926764314247
752,532,557,68,8558,11.38031914893617
753,238,213,39,8597,11.416998671978751
754,195,194,22,8619,11.431034482758621
755,359,384,70,8689,11.508609271523179
756,243,242,82,8771,11.601851851851851
757,432,457,44,8815,11.644649933949802
758,422,447,21,8836,11.656992084432718
759,519,518,44,8880,11.699604743083004
760,271,272,28,8908,11.721052631578948
761,12,11,59,8967,11.783180026281208
762,478,453,89,9056,11.884514435695538
763,453,428,49,9105,11.93315858453473
764,614,613,69,9174,12.007853403141361
765,138,139,77,9251,12.09281045751634
766,96,97,28,9279,12.113577023498694
767,399,398,15,9294,12.117340286831812
768,55,54,78,9372,12.203125
769,199,174,41,9413,12.240572171651495
770,566,591,92,9505,12.344155844155845
771,213,188,47,9552,12.38910505836576
772,488,513,69,9621,12.462435233160623
773,169,194,43,9664,12.501940491591203
774,603,602,52,9716,12.55297157622739
775,293,318,70,9786,12.627096774193548
776,432,431,20,9806,12.63659793814433
777,524,523,33,9839,12.662805662805663
778,30,31,38,9877,12.695372750642674
779,88,63,89,9966,12.793324775353017
780,172,173,44,10010,12.833333333333334
781,510,509,95,10105,12.93854033290653
782,272,273,35,10140,12.966751918158568
783,559,558,46,10186,13.008939974457215
784,494,519,36,10222,13.03826530612245
785,374,373,31,10253,13.061146496815287
786,547,572,47,10300,13.104325699745548
787,263,288,84,10384,13.19440914866582
788,17,16,15,10399,13.196700507614214
789,78,103,77,10476,13.277566539923955
790,542,543,90,10566,13.374683544303798
791,131,132,55,10621,13.427307206068267
792,519,544,6,10627,13.417929292929292
793,504,529,90,10717,13.514501891551072
794,60,59,93,10810,13.614609571788414
795,356,355,36,10846,13.642767295597483
796,341,340,94,10940,13.743718592964823
797,415,414,97,11037,13.848180677540778
798,285,286,43,11080,13.884711779448622
799,439,438,53,11133,13.933667083854818
800,588,563,90,11223,14.02875
801,25,50,4,11227,14.016229712858927
802,463,438,29,11256,14.034912718204488
803,581,556,53,11309,14.083437110834371
804,244,245,63,11372,14.144278606965175
805,500,475,101,11473,14.252173913043478
806,93,92,53,11526,14.300248138957816
807,274,299,40,11566,14.332094175960346
808,351,350,105,11671,14.444306930693068
809,152,127,84,11755,14.530284301606923
810,472,497,35,11790,14.555555555555555
811,440,415,50,11840,14.599260172626387
812,214,215,87,11927,14.688423645320198
813,231,230,94,12021,14.785977859778598
814,80,81,84,12105,14.871007371007371
815,550,525,31,12136,14.89079754601227
816,511,512,99,12235,14.993872549019608
817,483,458,97,12332,15.094247246022032
818,67,68,51,12383,15.138141809290953
819,255,254,93,12476,15.233211233211232
820,589,588,50,12526,15.27560975609756
821,147,172,68,12594,15.339829476248477
822,454,453,102,12696,15.445255474452555
823,587,612,50,12746,15.487241798298907
824,343,368,101,12847,15.591019417475728
825,508,509,103,12950,15.696969696969697
826,240,265,93,13043,15.790556900726392
827,49,48,43,13086,15.823458282950423
828,184,183,53,13139,15.868357487922705
829,583,558,53,13192,15.913148371531966
830,164,189,86,13278,15.997590361445782
831,461,436,31,13309,16.015643802647414
832,109,134,85,13394,16.098557692307693
833,196,171,68,13462,16.160864345738297
834,156,181,95,13557,16.255395683453237
835,124,99,20,13577,16.259880239520957
836,531,530,98,13675,16.357655502392344
837,116,91,29,13704,16.372759856630825
838,431,430,32,13736,16.391408114558473
839,326,325,107,13843,16.499404052443385
840,44,45,57,13900,16.547619047619047
841,507,482,101,14001,16.648038049940546
842,557,582,55,14056,16.693586698337292
843,519,520,32,14088,16.71174377224199
844,167,142,88,14176,16.796208530805686
845,469,470,71,14247,16.860355029585797
846,563,562,92,14339,16.94917257683215
847,507,532,96,14435,17.04250295159386
848,94,93,57,14492,17.089622641509433
849,3,4,91,14583,17.176678445229683
850,366,391,104,14687,17.278823529411763
851,456,431,75,14762,17.346650998824913
852,524,549,41,14803,17.374413145539908
853,489,464,79,14882,17.446658851113718
854,397,398,26,14908,17.456674473067917
855,98,97,17,14925,17.45614035087719
856,377,402,62,14987,17.50817757009346
857,413,412,101,15088,17.605600933488915
858,148,149,67,15155,17.663170163170165
859,91,66,51,15206,17.70197904540163
860,308,333,77,15283,17.77093023255814
861,16,15,40,15323,17.796747967479675
862,312,287,102,15425,17.894431554524363
863,212,211,95,15520,17.9837775202781
864,486,461,49,15569,18.019675925925927
865,571,596,53,15622,18.060115606936417
866,226,251,86,15708,18.138568129330253
867,356,357,44,15752,18.168396770472896
868,145,170,88,15840,18.24884792626728
869,295,294,99,15939,18.341772151898734
870,308,309,97,16036,18.432183908045978
871,163,138,93,16129,18.51779563719862
872,364,339,107,16236,18.619266055045873
873,416,417,100,16336,18.712485681557848
874,402,401,62,16398,18.762013729977117
875,302,277,106,16504,18.861714285714285
876,349,348,41,16545,18.886986301369863
877,582,581,26,16571,18.89509692132269
878,176,175,45,16616,18.9248291571754
879,254,279,101,16717,19.01820250284414
880,589,614,36,16753,19.0375
881,322,297,39,16792,19.06015891032917
882,587,586,100,16892,19.151927437641724
883,221,246,45,16937,19.181200453001132
884,526,551,107,17044,19.28054298642534
885,159,158,40,17084,19.303954802259888
886,460,461,52,17136,19.340857787810382
887,452,427,61,17197,19.38782412626832
888,329,330,75,17272,19.45045045045045
889,321,322,67,17339,19.503937007874015
890,82,107,95,17434,19.58876404494382
891,462,461,30,17464,19.600448933782268
892,495,520,54,17518,19.6390134529148
893,303,304,106,17624,19.73572228443449
894,90,65,53,17677,19.772930648769574
895,295,320,99,17776,19.86145251396648
896,160,159,49,17825,19.893973214285715
897,463,464,81,17906,19.962095875139354
898,10,35,95,18001,20.0456570155902
899,619,594,70,18071,20.10122358175751
900,403,402,52,18123,20.136666666666667
